path,label,class,split
train/2_Pneumonia/Pneumonia-Bacterial (1251).jpg,2,2_Pneumonia,validation
train/1_Covid19/COVID-19 (775).jpg,1,1_Covid19,validation
train/1_Covid19/COVID-19 (274).jpg,1,1_Covid19,validation
train/0_Normal/Normal (2146).jpg,0,0_Normal,test
validation/0_Normal/Normal (2893).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1610).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (291).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2461).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1648).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (847).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1753).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (1457).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (601).jpg,0,0_Normal,test
train/0_Normal/Normal (1997).jpg,0,0_Normal,test
train/0_Normal/Normal (2612).jpg,0,0_Normal,test
train/0_Normal/Normal (2370).jpg,0,0_Normal,test
validation/1_Covid19/COVID-19 (1253).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (947).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1761).jpg,0,0_Normal,test
validation/0_Normal/Normal (2941).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (460).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2253).jpg,0,0_Normal,test
train/0_Normal/Normal (1392).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (505).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Viral (717).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (404).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2043).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (311).jpg,1,1_Covid19,test
train/0_Normal/Normal (2322).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2141).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (200).jpg,1,1_Covid19,test
train/0_Normal/Normal (2610).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2365).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (451).jpg,1,1_Covid19,test
train/0_Normal/Normal (1265).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2282).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1329).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1409).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1173).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (553).jpg,1,1_Covid19,test
train/1_Covid19/COVID-19 (448).jpg,1,1_Covid19,test
train/0_Normal/Normal (2601).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (1549).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1608).jpg,0,0_Normal,test
train/0_Normal/Normal (1220).jpg,0,0_Normal,test
train/0_Normal/Normal (701).jpg,0,0_Normal,test
train/0_Normal/Normal (588).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (498).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1923).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1616).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1486).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (548).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (159).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (347).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (894).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (953).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (287).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1353).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (858).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (3057).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (304).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1587).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1293).jpg,0,0_Normal,test
train/0_Normal/Normal (1325).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (859).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1982).jpg,0,0_Normal,test
train/0_Normal/Normal (1962).jpg,0,0_Normal,test
validation/1_Covid19/COVID-19 (1187).jpg,1,1_Covid19,test
train/0_Normal/Normal (842).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2578).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1553).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (526).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (763).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2333).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1503).jpg,0,0_Normal,test
train/0_Normal/Normal (196).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (846).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (109).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (997).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1895).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1560).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (149).jpg,1,1_Covid19,test
validation/2_Pneumonia/Pneumonia-Viral (1340).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2985).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2332).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (585).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1089).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1276).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (231).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (1241).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (306).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1044).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (932).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (3154).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (877).jpg,2,2_Pneumonia,test
validation/1_Covid19/COVID-19 (1178).jpg,1,1_Covid19,test
train/0_Normal/Normal (1878).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2171).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1548).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1331).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1286).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (108).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1822).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2993).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1201).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2812).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (223).jpg,1,1_Covid19,test
validation/2_Pneumonia/Pneumonia-Viral (1596).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2043).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1938).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2001).jpg,0,0_Normal,test
train/0_Normal/Normal (829).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (420).jpg,1,1_Covid19,test
train/0_Normal/Normal (1881).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (607).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Viral (149).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2615).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (375).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2393).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2901).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (267).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (842).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (209).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (62).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (949).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (607).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1350).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (33).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (235).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (1956).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1472).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (975).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (2767).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1914).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1076).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (280).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1231).jpg,0,0_Normal,test
train/0_Normal/Normal (801).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2265).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1405).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (2846).jpg,0,0_Normal,test
train/0_Normal/Normal (1748).jpg,0,0_Normal,test
train/0_Normal/Normal (499).jpg,0,0_Normal,test
train/0_Normal/Normal (1483).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (74).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (218).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (468).jpg,0,0_Normal,test
train/0_Normal/Normal (347).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2469).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (764).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2485).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1599).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2112).jpg,0,0_Normal,test
train/0_Normal/Normal (720).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (256).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1640).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (1305).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1081).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2174).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2731).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (17).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (1423).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (732).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2339).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1411).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (280).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (750).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1232).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (350).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (615).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1918).jpg,0,0_Normal,test
train/0_Normal/Normal (2103).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (199).jpg,1,1_Covid19,test
train/0_Normal/Normal (2096).jpg,0,0_Normal,test
train/0_Normal/Normal (1606).jpg,0,0_Normal,test
train/0_Normal/Normal (2117).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (928).jpg,1,1_Covid19,test
train/0_Normal/Normal (1879).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (1004).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2705).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1237).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (686).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1561).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2822).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (104).jpg,1,1_Covid19,test
train/1_Covid19/COVID-19 (534).jpg,1,1_Covid19,test
validation/2_Pneumonia/Pneumonia-Viral (1234).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2273).jpg,0,0_Normal,test
validation/1_Covid19/COVID-19 (1077).jpg,1,1_Covid19,test
train/0_Normal/Normal (1376).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1196).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1035).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (38).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (807).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (3114).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (989).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1851).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1917).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1690).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (30).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (625).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (629).jpg,1,1_Covid19,test
train/0_Normal/Normal (543).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (919).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2844).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (23).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (601).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1496).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1623).jpg,0,0_Normal,test
validation/0_Normal/Normal (2979).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2601).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (664).jpg,0,0_Normal,test
train/0_Normal/Normal (1205).jpg,0,0_Normal,test
validation/1_Covid19/COVID-19 (1075).jpg,1,1_Covid19,test
train/0_Normal/Normal (1135).jpg,0,0_Normal,test
train/0_Normal/Normal (2051).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (994).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1490).jpg,0,0_Normal,test
train/0_Normal/Normal (1446).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (598).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2157).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (727).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (678).jpg,1,1_Covid19,test
train/0_Normal/Normal (1767).jpg,0,0_Normal,test
train/0_Normal/Normal (1870).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (1095).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1514).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (348).jpg,1,1_Covid19,test
validation/2_Pneumonia/Pneumonia-Viral (902).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1504).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (172).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1935).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (37).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2880).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1971).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (254).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (685).jpg,0,0_Normal,test
train/0_Normal/Normal (1828).jpg,0,0_Normal,test
train/0_Normal/Normal (2355).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (9).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (429).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2553).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (424).jpg,1,1_Covid19,test
validation/2_Pneumonia/Pneumonia-Viral (1116).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (529).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (1525).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (3130).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (830).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (668).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (267).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (643).jpg,1,1_Covid19,test
validation/2_Pneumonia/Pneumonia-Viral (1431).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (587).jpg,0,0_Normal,test
train/0_Normal/Normal (2299).jpg,0,0_Normal,test
train/0_Normal/Normal (1182).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (895).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (33).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (260).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (443).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (201).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (2705).jpg,0,0_Normal,test
train/0_Normal/Normal (1674).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2487).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (141).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2453).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2311).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (633).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2486).jpg,2,2_Pneumonia,test
validation/1_Covid19/COVID-19 (1152).jpg,1,1_Covid19,test
train/0_Normal/Normal (66).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (483).jpg,1,1_Covid19,test
train/0_Normal/Normal (1603).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2837).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1430).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (159).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1873).jpg,0,0_Normal,test
train/0_Normal/Normal (269).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (909).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (220).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (414).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (621).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (531).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (773).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (296).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (1455).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (553).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (461).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (1622).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (237).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (370).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (609).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (892).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2586).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (945).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (130).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (292).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (833).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1212).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2192).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (2627).jpg,0,0_Normal,test
validation/0_Normal/Normal (3264).jpg,0,0_Normal,test
train/0_Normal/Normal (1771).jpg,0,0_Normal,test
train/0_Normal/Normal (2366).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (1518).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2403).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2027).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (782).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (669).jpg,1,1_Covid19,test
train/0_Normal/Normal (1137).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (510) (1).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2823).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1287).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (192).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1085).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Viral (374).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (24).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (328).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (656).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2892).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (570).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (235).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1070).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (988).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1631).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (193).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (575).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2883).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2146).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2238).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (938).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (3).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (90).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2127).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (314).jpg,0,0_Normal,test
train/0_Normal/Normal (1109).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2437).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2597).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1117).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1764).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1937).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (456).jpg,1,1_Covid19,test
train/0_Normal/Normal (1609).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (447).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Viral (695).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (2981).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (182).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2244).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (2858).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (486).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (548).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (135).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (551).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2532).jpg,0,0_Normal,test
train/0_Normal/Normal (446).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (421).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2064).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (2460).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1646).jpg,2,2_Pneumonia,test
train/1_Covid19/COVID-19 (592).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (346).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (348).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1000).jpg,0,0_Normal,test
validation/0_Normal/Normal (3182).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (1133).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1476).jpg,0,0_Normal,test
validation/0_Normal/Normal (3239).jpg,0,0_Normal,test
train/1_Covid19/COVID-19 (774).jpg,1,1_Covid19,test
train/2_Pneumonia/Pneumonia-Bacterial (2382).jpg,2,2_Pneumonia,test
validation/1_Covid19/COVID-19 (1259).jpg,1,1_Covid19,test
validation/0_Normal/Normal (3222).jpg,0,0_Normal,test
validation/2_Pneumonia/Pneumonia-Viral (939).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (1175).jpg,2,2_Pneumonia,test
validation/0_Normal/Normal (3214).jpg,0,0_Normal,test
train/2_Pneumonia/Pneumonia-Bacterial (587).jpg,2,2_Pneumonia,test
validation/2_Pneumonia/Pneumonia-Viral (1421).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Bacterial (7).jpg,2,2_Pneumonia,test
train/2_Pneumonia/Pneumonia-Viral (700).jpg,2,2_Pneumonia,test
train/0_Normal/Normal (1238).jpg,0,0_Normal,test
train/0_Normal/Normal (1621).jpg,0,0_Normal,test
